function	description	AHHS_W_1S	AHHS_W_2S	AHHS_W_3S	AHHS_W_4S	AHJZ_P_13S	AHJZ_P_17S	AHJZ_P_21S	AHSZ_W_1S	AHSZ_W_2S	AHSZ_W_3S	AHSZ_W_4S	AHSZ_W_5S	AHYX_P_18S	AHYX_P_5S	AHYX_P_7S	AHYX_P_9S	HBHA_P_12S	HBHA_P_2S	HBHA_P_3S	HBHA_P_4S	HBHA_P_9S	HBHM_W_14S	HBHM_W_1S	HBHM_W_6S	HBHM_W_9S	HBLT_W_1S	HBLT_W_2S	HBLT_W_3S	HBLT_W_4S	HBLT_W_5S	HBYX_P_1S	HBYX_P_2S	HBYX_P_3S	HBYX_P_4S	HBYX_P_5S	HBYX_W_14S	HBYX_W_17S	HBYX_W_21S	HNSX_P_16S	HNSX_P_20S	HNSX_P_3S	HNSX_P_6S	HNSX_P_7S	HNSX_W_10S	HNSX_W_15S	HNSX_W_18S	HNSX_W_20S	HNSX_W_8S	JSJH_P_2S	JSJH_P_3S	JSJH_P_4S	JSJH_P_5S	JSJH_P_8S	JSJR_P_14S	JSJR_P_3S	JSJR_P_5S	JSJR_P_6S	JSTS_W_44S	JSTS_W_45S	JSTS_W_47S	JSTS_W_48S	JSTS_W_49S	SXXY_W_1S	SXXY_W_2S	SXXY_W_3S	SXXY_W_4S	SXXY_W_6S	SXYZ_P_13S	SXYZ_P_15S	SXYZ_P_7S
1.14.13.69	Alkene monooxygenase	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	16.5	0.0	7.5	9.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	38.0	11.0	0.0
1.14.13.7	Phenol 2-monooxygenase (NADPH)	512.5	641.17	354.66	530.25	307.16	397.33	477.5100000000001	656.4000000000001	501.08	701.3299999999999	335.42	253.42	246.33	305.59000000000003	335.5	365.0	285.42	196.75	211.67	311.59000000000003	268.09000000000003	547.75	114.42	301.34	860.5699999999999	757.34	479.5	418.0	542.43	458.5	24.75	36.75	114.5	27.0	37.25	383.5	262.75	264.0	353.16	581.9200000000001	401.25	474.0	391.0	676.66	940.91	697.66	693.8299999999999	1044.09	705.0	631.0	570.1700000000001	368.58	246.5	174.0	372.67	396.66	284.75	367.17	460.0	523.3199999999999	643.8299999999999	318.75	38.75	204.0	146.25	104.5	67.0	56.25	26.25	82.0
1.14.13.70	Transferred entry 1.14.14.154	451.5	425.5	353.0	317.0	279.5	289.0	283.5	485.0	531.5	443.5	652.0	435.5	324.0	279.0	253.5	311.5	124.5	118.5	85.0	53.5	135.5	170.0	522.5	675.5	224.5	381.5	331.0	844.5	607.5	427.0	90.0	42.5	120.5	76.0	116.0	633.5	300.0	739.0	266.0	252.5	199.0	324.0	567.5	857.5	590.0	654.0	593.5	639.5	186.5	276.0	352.5	199.5	126.0	226.0	392.5	217.5	242.25	780.5	886.0	637.0	587.0	661.5	134.5	236.5	228.0	186.5	147.0	55.0	39.0	72.5
1.14.13.8	Flavin-containing monooxygenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.14.13.81	Magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.5	0.0	5.5	9.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	30.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	12.0	0.0	3.5
1.14.13.82	Vanillate monooxygenase	346.0	1189.67	546.0	481.33	616.5	319.0	349.83	261.0	166.0	420.83	201.17	94.0	374.5	468.34	776.34	247.83	400.0	194.0	174.5	299.67	224.83	174.67000000000002	16.0	213.0	227.0	422.0	279.0	121.0	335.0	179.0	0.0	62.0	0.0	0.0	0.0	0.0	26.0	0.0	524.0	1034.33	524.8299999999999	317.67	526.0	333.0	372.0	234.0	534.0	748.0	1038.67	616.34	359.17	530.6700000000001	80.5	22.0	286.0	169.0	269.83	72.33	233.0	319.0	283.83	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0
1.14.13.83	Precorrin-3B synthase	3884.75	4208.42	3251.99	3577.66	2653.16	2691.0	2827.6800000000003	3290.4	3610.66	3403.66	2565.84	2575.67	2559.16	2615.01	2381.73	2600.0	2925.5	2300.7	2248.5	2577.01	2193.5	4525.0	4143.0	3793.17	3864.66	4669.84	3823.34	4355.92	4067.76	4326.0	843.1700000000001	577.5	811.17	665.4	822.5	3356.33	2920.67	3254.0	2389.83	7415.17	3651.17	3371.67	7241.34	4374.99	3990.4	4787.66	5568.24	5309.5	4244.67	3514.34	3045.34	3322.33	2195.0	2467.34	3616.97	3173.66	3004.45	3920.83	4615.16	3826.65	4749.0	3869.17	1604.0	2208.83	1931.83	2050.34	1786.37	515.1700000000001	385.51	782.8699999999999
1.14.13.84	4-hydroxyacetophenone monooxygenase	819.0	637.0	613.5	577.25	545.0	574.0	695.0	1007.0	1075.75	999.5	1007.25	870.25	635.0	533.75	476.5	630.0	371.75	371.25	374.0	253.25	451.75	741.25	791.25	1042.5	794.25	1119.0	813.5	1574.92	1216.0	1241.83	144.75	114.25	169.0	87.0	162.25	965.5	627.75	1150.0	490.0	593.75	539.25	825.0	942.0	1563.0	1229.75	1844.5	1760.5	1799.25	519.5	575.0	804.5	550.75	348.0	452.0	732.5	581.0	452.75	1431.0	1769.5	1211.5	1431.5	1173.75	250.25	542.5	488.25	456.0	368.5	74.25	71.25	124.0
1.14.13.9	Kynurenine 3-monooxygenase	132.5	217.0	213.0	104.5	143.5	135.0	92.0	81.0	2.0	13.0	15.0	22.0	150.5	117.0	56.83	90.5	82.5	126.5	78.0	55.0	125.5	83.5	259.0	156.0	125.83	117.0	42.0	146.0	73.0	94.5	131.0	95.0	96.0	145.5	73.0	248.0	144.0	376.0	106.5	191.33	181.5	177.67000000000002	247.33	58.0	81.5	131.5	58.0	42.5	83.0	109.5	88.0	164.5	101.0	224.5	320.5	214.5	228.75	108.67	69.0	145.67000000000002	193.67	169.82999999999998	123.0	17.0	101.33	172.83	117.5	63.0	65.0	41.5
1.14.13.92	Phenylacetone monooxygenase	397.0	287.0	215.5	237.5	237.5	161.0	208.0	369.0	452.5	411.0	543.0	383.5	252.0	185.0	186.5	212.0	92.0	102.5	85.0	34.0	112.0	187.0	444.0	558.0	194.5	264.0	233.0	666.6700000000001	505.0	331.83	25.0	6.0	36.0	0.0	41.0	181.5	146.0	173.5	180.0	230.5	139.0	311.5	450.0	659.5	467.5	588.0	506.0	518.5	106.0	106.0	225.5	185.5	86.0	161.0	224.5	126.5	109.0	543.0	701.5	475.5	380.5	410.5	119.0	135.0	184.0	142.5	117.5	36.0	27.0	48.5
1.14.14.1	Unspecific monooxygenase	1365.41	1176.25	1103.5	1428.38	1849.66	1740.9	1885.75	2220.0	1828.5	1789.75	1433.54	1271.75	2523.94	1828.83	1405.05	1689.7600000000002	1757.49	1746.2	1565.08	1334.31	1566.09	1754.0	1266.5	1780.25	1907.61	3074.33	1901.5	2782.17	2217.5	2824.83	3470.46	5382.59	3004.81	3692.12	2413.58	2043.24	1192.67	2084.33	1373.49	1589.1	1757.69	1746.6999999999998	2106.39	2277.5	2300.6800000000003	3726.76	3712.08	3201.34	2138.44	1571.79	1975.22	1934.23	982.34	1073.68	2484.61	2183.7	1452.86	2229.01	2343.81	1941.5	2467.59	1838.5	2175.4700000000003	2564.49	2465.61	2653.16	3905.16	4578.1	3027.23	2200.81
1.14.14.12	3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase	2120.75	2128.25	1898.0	2226.25	1690.67	1452.67	1665.67	2188.0	2386.25	1952.5	1769.25	1671.25	1448.0	1717.08	1490.83	1705.67	1336.75	1040.25	989.0	790.25	1135.75	3390.25	2850.25	2244.0	2364.25	2619.0	2560.0	3017.25	2719.2	2820.0	397.42	301.58	469.67	340.0	470.25	2174.0	1944.42	2233.33	1335.0	5630.92	2046.42	1866.33	5813.67	3180.0	2274.83	3489.83	4177.75	2936.08	2380.0	1769.33	1852.0	1942.08	1320.0	1673.67	1938.5	1636.5	1730.42	2710.5	2991.0	2343.5	2731.0	2699.25	700.25	1143.33	911.58	1097.67	854.1700000000001	222.08	169.92000000000002	378.5
1.14.14.15	protein SgcC2] monooxygenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	10.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.14.14.17	Squalene monooxygenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.14.14.21	Dibenzothiophene monooxygenase	69.0	93.0	128.0	30.5	98.83	91.5	118.17	14.0	19.0	0.0	7.0	0.0	131.0	74.0	70.83	41.0	136.83	378.0	157.82999999999998	100.67	147.32999999999998	65.0	64.0	8.0	54.0	0.0	0.0	60.67	0.0	81.33	126.0	175.0	118.0	84.0	143.0	19.0	14.0	9.0	92.0	55.0	107.0	66.0	90.0	15.0	66.0	28.0	22.0	130.0	77.0	56.0	141.0	67.0	28.0	101.0	177.0	203.0	175.5	10.0	9.0	35.0	0.0	25.0	25.0	82.0	32.0	43.5	56.0	96.17	19.17	24.0
1.14.14.22	Dibenzothiophene sulfone monooxygenase	14.0	0.0	0.0	0.0	4.5	0.0	11.0	0.0	0.0	0.0	0.0	0.0	35.0	14.0	16.0	20.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5	0.0	0.0	0.0	0.0	38.0	39.0	25.0	6.0	21.0	0.0	29.0	0.0	0.0	0.0	60.0	34.0	4.0	49.5	126.0	0.0	0.0	0.0	22.0	19.5	20.0	0.0	11.0	17.5	0.0	34.0	0.0	14.0	0.0	9.0	0.0	47.0	4.0	0.0	31.5	55.5	37.0	42.0	42.5	0.0	0.0	0.0
1.14.14.27	Resorcinol 4-hydroxylase (FADH(2))	809.17	1672.6699999999998	1070.99	1281.5	199.33	393.5	395.68000000000006	415.0	500.66	477.33	249.17	108.67	191.66	212.17	169.32999999999998	198.67	194.67	63.0	64.17	219.67	107.84	317.83000000000004	6.5	177.17000000000002	440.66	242.17	251.84000000000003	128.5	136.03	185.84	16.67	18.33	29.67	23.0	20.0	46.5	33.67	8.83	532.83	4576.34	1054.51	731.8299999999999	4509.67	286.98999999999995	464.65	250.66	786.99	540.5	872.5	341.5	242.17	303.66	28.5	12.67	59.17	90.66	57.17	155.0	136.32999999999998	330.31999999999994	219.0	100.0	0.0	21.33	47.33	28.67	15.17	4.33	4.67	12.0
1.14.14.28	Long-chain alkane monooxygenase	3089.0	5321.01	3790.32	3719.99	1683.63	1863.0	1879.01	1075.8	1131.66	1412.49	947.26	742.9200000000001	2302.49	1460.85	1793.15	1473.7400000000002	1270.17	743.0	770.1700000000001	1376.51	695.17	1004.84	333.17	898.34	1298.6	1632.97	1160.84	1404.67	1385.0300000000002	1345.17	4231.5	6361.33	3731.44	3749.5	2977.75	2125.5	845.1700000000001	1484.83	2618.66	10810.17	2978.25	2695.67	10150.84	1359.15	2499.15	1555.18	3072.78	2520.17	3091.34	2075.01	1264.01	1083.83	420.5	461.67	1377.34	1057.49	1043.83	1980.66	1483.25	1687.8999999999996	2478.47	1173.45	1813.92	2458.91	1886.33	1520.17	3324.17	4781.219999999999	3485.55	2559.21
1.14.14.3	Bacterial luciferase	448.0	78.0	173.0	315.0	527.0	342.0	417.0	463.0	558.0	457.0	370.0	376.0	354.0	671.0	463.0	691.0	534.0	537.0	473.0	275.0	551.0	2402.0	1966.0	844.0	1084.0	749.0	1308.0	936.0	899.0	1113.0	130.0	83.0	131.0	122.0	142.0	593.0	1113.0	634.0	176.0	295.0	435.0	362.0	213.0	757.0	381.0	594.0	446.0	564.0	661.0	646.0	652.0	941.0	952.0	908.0	788.0	658.0	901.0	744.0	912.0	597.0	966.0	1175.0	361.0	371.0	293.0	493.0	374.0	58.0	71.0	157.0
1.14.14.30	Isobutylamine N-monooxygenase	0.0	0.0	0.0	3.0	62.83	60.5	47.17	0.0	0.0	0.0	21.0	5.0	108.0	246.0	70.83	23.0	164.82999999999998	223.0	100.83	92.67	98.33	0.0	52.0	0.0	7.0	21.0	14.0	23.0	11.0	5.0	15.0	62.0	26.0	12.0	36.0	0.0	35.0	21.0	42.0	19.0	49.0	44.0	37.0	0.0	66.0	0.0	10.0	0.0	60.0	23.0	51.0	39.0	52.0	79.0	109.0	53.0	62.0	8.0	27.83	36.0	6.0	0.0	34.0	73.0	95.0	166.0	48.0	48.67	7.17	4.0
1.14.14.35	Dimethylsulfone monooxygenase	2549.17	3879.84	2536.83	2684.66	1546.84	1265.34	1303.0	1054.4	1008.83	1349.16	1432.34	1479.5	1671.33	1365.51	1451.51	1021.66	955.5	711.0	616.17	903.67	589.99	2494.67	387.83	1146.83	1170.33	1450.66	797.3399999999999	1070.92	1356.6	1098.67	1770.5	2333.5	1214.67	558.5	1421.67	796.0	668.6700000000001	907.0	1596.5	6126.33	1993.67	1692.34	6165.0	1774.33	1857.82	1359.83	2894.16	2124.83	3279.84	1809.1800000000003	1190.84	1575.0	813.0	318.67	1440.83	1043.83	978.91	1464.49	1518.66	1213.5	1434.8300000000002	1109.0	253.79	628.8299999999999	512.3299999999999	471.17	330.0	523.33	433.17	415.5
1.14.14.46	Pimeloyl-[acyl-carrier protein] synthase	0.0	0.0	23.0	0.0	7.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28	7.959999999999999	0.0	0.0	0.0	0.0	28.0	80.0	3.85	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	27.840000000000003	1.86	2.29	0.0	0.0	0.0	21.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	3.42	5.42	4.14	12.28	34.29	0.0	0.0	0.0	0.0	1.23	2.54	1.38
1.14.14.47	Nitric-oxide synthase (flavodoxin)	121.0	119.6	240.0	243.82	571.8499999999999	390.39	515.73	89.0	70.0	82.75	206.04	153.25	904.38	252.5	377.24	479.1	347.0	389.7	380.0	277.8	360.44	94.0	431.5	172.25	79.25	205.74	179.75	269.67	76.0	220.83	4383.69	6362.82	3761.73	4355.110000000001	2397.99	448.12	238.5	485.5	308.33	148.76	370.69	264.2	287.56	108.5	284.86	249.13	70.62	248.17	218.44	209.96	258.64	246.24	299.84	336.5	479.95	485.54	349.03	205.34	231.54	137.38	344.06	268.47	2074.6800000000003	1843.33	1732.95	1508.6	3276.05	5438.13	3824.72	2537.4300000000003
1.14.14.5	Alkanesulfonate monooxygenase	11595.84	12093.85	10526.47	10867.29	7349.21	7008.06	7919.610000000001	10027.2	8937.23	9864.73	9355.31	9903.51	7424.92	6603.450000000001	5842.119999999999	5360.84	6886.08	5661.45	5462.92	6451.25	5622.68	5839.75	8338.75	7436.51	8320.47	10462.58	7760.52	10012.43	9266.72	9517.17	5407.91	7106.58	4455.12	4463.4	4405.51	5496.33	3591.09	5859.49	6240.98	20546.51	8815.54	7711.55	20159.91	8840.97	9858.39	11776.44	15899.09	13076.43	11381.78	8821.65	7265.57	6642.31	4255.84	3473.6800000000003	6789.62	6211.68	4612.52	7249.0	7806.849999999999	8956.01	9397.31	6891.049999999999	3404.6800000000003	4661.74	4677.41	5074.51	6063.53	5364.82	3765.99	3371.75
1.14.14.8	Anthranilate 3-monooxygenase (FAD)	18.0	26.0	24.0	64.0	9.0	11.0	17.0	26.0	17.0	0.0	36.0	16.0	120.0	21.0	32.0	129.0	15.0	17.0	14.0	16.0	0.0	78.0	0.0	34.0	0.0	14.0	49.0	33.0	13.0	9.0	203.0	312.0	320.0	327.0	119.0	137.0	63.0	44.0	53.0	0.0	43.0	73.0	237.0	0.0	28.0	9.0	20.0	0.0	0.0	12.0	40.0	54.0	23.0	32.0	25.0	0.0	0.0	25.0	8.0	9.0	12.0	16.0	119.0	38.0	92.0	24.0	51.0	112.0	258.0	173.0
1.14.14.9	4-hydroxyphenylacetate 3-monooxygenase	1427.33	1104.27	1008.33	1586.51	1791.0	1245.34	1639.34	1683.0	1735.25	1491.83	1327.42	1089.75	2744.21	1636.92	1784.39	2027.07	1384.75	1374.25	992.92	996.42	1177.58	3552.59	2731.42	1842.42	2223.41	2162.67	2576.25	2317.59	2178.0	2339.66	15136.69	22780.73	13523.23	15637.65	8310.92	2245.0	2111.42	1631.5	1577.66	1684.42	1511.91	1601.67	1360.17	1610.16	1984.57	2322.82	2244.0	1729.42	1830.67	1501.5	1535.17	1849.41	1461.5	1481.67	1751.0	1477.66	1755.33	3533.83	2266.33	1803.16	3215.25	2699.92	6695.88	7204.49	6106.08	6009.05	12242.44	18977.21	14521.26	9262.13
1.14.15.11	Pentalenic acid synthase	174.0	81.33	160.5	73.0	341.33	274.67	286.34000000000003	14.0	13.0	0.0	0.0	0.0	309.0	359.5	186.66	146.82999999999998	377.83	585.0	440.5	307.67	373.16	95.0	63.0	27.0	58.0	18.33	18.0	72.0	50.83	155.33	74.33	116.17	115.17	26.5	175.17000000000002	72.33	95.0	91.17	239.83	130.0	275.83	172.84	179.32999999999998	80.0	149.82999999999998	75.83	57.0	38.17	385.5	173.0	230.17	273.33	118.0	142.17000000000002	256.83	293.83	213.33	74.0	53.99	108.33	74.0	95.67	27.0	9.0	44.5	153.67	97.83	87.84	16.84	77.17
1.14.15.13	Pulcherriminic acid synthase	1271.5	982.5	863.5	863.5	838.57	889.0	821.5	1280.0	1574.5	1447.0	2314.0	1327.0	735.0	695.0	667.5699999999999	757.0	366.0	371.0	288.0	170.5	437.5	484.0	1450.5	1978.5	545.64	1050.05	993.0	2493.0	1672.0	958.5	98.0	41.0	171.0	57.0	152.0	1049.5	717.0	1119.0	523.0	607.5	421.5	772.5	1063.0	2716.0	1611.9199999999998	1896.5	1561.0	1659.5	526.0	599.0	875.0	587.0	464.0	601.0	772.5	516.0	451.0	1781.0	2315.21	1577.21	1394.0	1577.64	269.0	370.5	540.0	363.5	272.0	114.5	74.0	154.5
1.14.15.14	Methyl-branched lipid omega-hydroxylase	2301.33	1826.5	1725.5	1396.83	1107.5	1177.5	1273.0	2674.0	3483.0	2767.5	3794.0	3754.0	1040.0	834.0	810.0	1022.0	1014.5	1217.0	967.0	1076.0	1008.0	901.0	4083.0	2715.5	1498.0	2051.17	1893.0	3388.84	2596.5	2139.16	515.0	240.5	708.5	473.0	551.0	2636.0	1368.0	2512.5	706.0	677.0	686.0	1066.5	1545.5	2106.0	1720.5	1610.5	2018.5	2351.5	970.5	1112.0	1634.0	1375.5	1237.0	1262.17	1527.0	1040.0	993.5	1875.0	2310.5	2294.0	1627.17	1874.0	1075.0	1157.0	1170.0	986.5	1006.0	442.67	285.17	485.67
1.14.15.20	Heme oxygenase (biliverdin-producing, ferredoxin)	158.32999999999998	267.33	227.5	198.83	611.3299999999999	399.67	432.84	210.0	192.0	186.0	141.0	110.0	476.0	492.5	212.06	230.08	338.33	510.7	322.0	268.17	344.66	136.0	355.5	239.5	196.0	291.5	217.5	523.6700000000001	267.83	316.66	166.32999999999998	228.17	208.17	121.5	261.17	553.33	318.0	531.6700000000001	265.83	194.0	475.83	211.34	178.66	159.0	414.83	237.83	240.0	208.17	400.5	263.5	548.5	349.33	178.0	393.17	602.38	529.0799999999999	431.78	187.0	332.16	272.33	300.17	238.67	146.32999999999998	299.0	276.83	349.5	287.83	176.34	69.84	159.17000000000002
1.14.15.22	Vitamin D 1,25-hydroxylase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	22.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
1.14.15.23	Chloroacetanilide N-alkylformylase	749.0	1438.67	1054.16	1213.0	192.66	314.83	332.01	267.0	321.83	297.33	201.17	139.67000000000002	116.33	187.84	36.5	135.5	159.67000000000002	41.0	60.17	182.34	57.84	211.5	4.67	24.840000000000003	217.99	130.84	104.0	132.5	130.32999999999998	114.5	0.0	0.0	0.0	0.0	0.0	11.5	0.0	0.0	425.16	4467.67	881.0	531.5	4495.5	186.16	276.16	120.16	1059.33	195.84	501.00000000000006	237.0	122.67	133.32999999999998	28.5	0.0	13.17	10.66	24.5	122.17	86.5	227.82	222.83	58.0	0.0	1.0	36.0	0.0	0.0	0.0	0.0	12.0
1.14.15.24	Beta-carotene 3-hydroxylase	52.0	84.0	68.0	305.0	12.0	13.0	18.0	7.0	0.0	0.0	0.0	0.0	6.0	18.0	52.0	24.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	22.0	18.0	0.0	23.0	15.0	23.0	228.0	308.0	184.0	347.0	115.0	18.0	49.0	65.0	12.0	49.0	58.0	57.0	87.0	44.0	82.0	88.0	14.0	160.0	19.0	0.0	33.0	0.0	0.0	12.0	60.0	109.0	22.0	68.0	82.0	75.0	213.0	8.0	65.0	282.0	265.0	156.0	211.0	146.0	241.0	101.0
1.14.15.3	Alkane 1-monooxygenase	1919.17	2104.17	1960.33	1919.33	1101.5	986.0	1006.83	867.4	1090.83	591.3299999999999	991.17	860.0	979.33	941.34	1049.34	890.3299999999999	727.5	547.0	511.5	608.0	564.8299999999999	508.0	761.3299999999999	1579.83	820.5	1412.33	913.34	1648.92	1071.6	1257.67	371.0	377.5	424.5	305.0	461.0	1448.0	909.0	1858.0	1225.67	5338.83	1775.84	1375.0	5851.0	1823.83	1702.66	1525.67	2138.66	1270.33	2099.0	1465.51	869.1700000000001	759.1700000000001	275.5	441.0	1184.0	713.0	824.8299999999999	1473.16	1683.33	1477.5	1327.5	1701.5	436.0	550.0	545.0	629.5	454.5	315.0	244.0	115.0
